Date,Issuer,Symbol, Managers,OfferPrice,OpeningPrice,DayClose,ChangeDay,ChangeOpening,ChangeClose,StarRatings
2011/6/14,Coherus BioSciences ,CHRS,J.P. Morgan/ Credit Suisse,$13.50 ,$12.51 ,$12.61 ,-6.59%,($0.99),($0.89),2
2011/6/14,Nevro ,NVRO,J.P. Morgan/ Morgan Stanley,$18.00 ,$23.40 ,$25.19 ,39.94%,$5.40 ,$7.19 ,3
2011/6/14,Upland Software ,UPLD,William Blair/ Raymond James,$12.00 ,$11.00 ,$9.75 ,-18.75%,($1.00),($2.25),1
2011/7/14,Freshpet ,FRPT,Goldman Sachs/ Credit Suisse,$15.00 ,$19.75 ,$19.11 ,27.40%,$4.75 ,$4.11 ,3
2011/7/14,INC Research Holdings ,INCR,Goldman Sachs/ Credit Suisse/ Baird/ Wells Fargo Securities/ William Blair,$18.50 ,$20.10 ,$20.49 ,10.76%,$1.60 ,$1.99 ,2
2011/7/14,Triumph Bancorp  ,TBK,Sandler ONeill & Partners/ Evercore Group/ Wells Fargo,$12.00 ,$12.18 ,$12.75 ,6.25%,$0.18 ,$0.75 ,1
2011/10/14,Joint Corp. (The)   ,JYNT,Roth Capital Partners/ Feltl and Company,$6.50 ,$6.62 ,$6.58 ,1.23%,$0.12 ,$0.08 ,1
2011/12/14,Axalta Coating Systems Ltd   ,AXTA,Citigroup/ Goldman Sachs/ Deutsche Bank Securities/ J.P. Morgan/ BofA Merrill Lynch/ Barclays/ Credit Suisse/ Morgan Stanley,$19.50 ,$20.94 ,$20.75 ,6.41%,$1.44 ,$1.25 ,2
11/13/14,Capnia  ,CAPN/CAPNW,Maxim Group LLC,$6.50 ,$5.80 ,$4.51 ,-30.62%,($0.70),($1.99),1
11/13/14,Navios Maritime Midstream Partners LP ,NAP,BofA Merrill Lynch/ Citigroup/ Credit Suisse/ J.P. Morgan,$15.00 ,$13.20 ,$13.80 ,-8.00%,($1.80),($1.20),1
11/13/14,PRA Health Sciences  ,PRAH,Jefferies/ Citigroup/ KKR/ UBS Investment Bank/ Credit Suisse/ Wells Fargo Securities,$18.00 ,$18.87 ,$19.62 ,9.00%,$0.87 ,$1.62 ,1
11/13/14,Sky Solar Holdings ,SKYS,Roth Capital Partners,$8.00 ,$8.26 ,$9.15 ,14.38%,$0.26 ,$1.15 ,1
11/14/14,FibroGen ,FGEN,Goldman Sachs/ Citigroup/ Leerink Partners,$18.00 ,$23.00 ,$22.00 ,22.22%,$5.00 ,$4.00 ,3
11/14/14,Landmark Infrastructure Partners LP ,LMRK,Baird/ Raymond James/ RBC Capital Markets,$19.00 ,$18.75 ,$19.09 ,0.47%,($0.25),$0.09 ,1
11/14/14,NeuroDerm,NDRM,Jefferies/ Cowen and Company,$10.00 ,$9.45 ,$9.15 ,-8.50%,($0.55),($0.85),1
11/14/14,Virgin America   ,VA,Barclays/ Deutsche Bank Securities,$23.00 ,$27.00 ,$30.00 ,30.43%,$4.00 ,$7.00 ,2
11/17/14,eHi Car Services Ltd  ,EHIC,J.P. Morgan/ Goldman Sachs (Asia),$12.00 ,$12.00 ,$11.70 ,-2.50%,$0.00 ,($0.30),2
11/17/14,STORE Capital ,STOR,Goldman Sachs/ Credit Suisse/ Morgan Stanley,$18.50 ,$19.61 ,$19.50 ,5.41%,$1.11 ,$1.00 ,1
11/18/14,Paramount Group  ,PGRE,BofA Merrill Lynch/ Morgan Stanley/ Wells Fargo Securities,$17.50 ,$18.25 ,$18.18 ,3.89%,$0.75 ,$0.68 ,2
11/20/14,Cnova N.V.  ,CNV,Morgan Stanley/ J.P. Morgan/ BofA Merrill Lynch/ Credit Suisse/ Deutsche Bank Securities,$7.00 ,$7.63 ,$7.15 ,2.14%,$0.63 ,$0.15 ,1
11/20/14,Habit Restaurants ,HABT,Piper Jaffray/ Baird/ Wells Fargo Securities/ Raymond James,$18.00 ,$30.00 ,$39.54 ,119.67%,$12.00 ,$21.54 ,3
11/20/14,Neothetics ,NEOT,Piper Jaffray/ Guggenheim Securities/ Needham & Company,$14.00 ,$14.00 ,$12.00 ,-14.29%,$0.00 ,($2.00),2
11/21/14,Neff Corporation ,NEFF,Morgan Stanley/ Jefferies/ Piper Jaffray,$15.00 ,$14.75 ,$14.85 ,-1.00%,($0.25),($0.15),1
11/21/14,Peak Resorts   ,SKIS,FBR/ Stifel/ Baird,$9.00 ,$9.00 ,$8.51 ,-5.44%,$0.00 ,($0.49),1
2012/3/14,Histogenics ,HSGX,Cowen and Company/ Needham & Company/ Canaccord Genuity,$11.00 ,$11.35 ,$11.75 ,6.82%,$0.35 ,$0.75 ,2
2012/11/14,LendingClub  ,LC,Morgan Stanley/ Goldman Sachs/ Credit Suisse/ Citigroup,$15.00 ,$24.98 ,$23.43 ,56.20%,$9.98 ,$8.43 ,3
2012/11/14,Momo ,MOMO,Morgan Stanley/ Credit Suisse/ J.P. Morgan/ China Renaissance,$13.50 ,$14.25 ,$17.02 ,26.07%,$0.75 ,$3.52 ,1
2012/12/14,Avolon Holdings Limited ,AVOL,J.P. Morgan/ Morgan Stanley/ Citigroup/ UBS Investment Bank/ Wells Fargo Securities,$20.00 ,$19.25 ,$18.50 ,-7.50%,($0.75),($1.50),1
2012/12/14,CB Pharma Acquisition ,CNLMU,EarlyBirdCapital,$10.00 ,$10.01 ,$10.00 ,0.00%,$0.01 ,$0.00 ,1
2012/12/14,Connecture   ,CNXR,Morgan Stanley/ J. P. Morgan Securities,$8.00 ,$9.25 ,$8.80 ,10.00%,$1.25 ,$0.80 ,2
2012/12/14,Hortonworks  ,HDP,Goldman Sachs/ Credit Suisse/ RBC Capital Markets,$16.00 ,$24.00 ,$26.38 ,64.88%,$8.00 ,$10.38 ,2
2012/12/14,James River Group Holdings  ,JRVR,Keefe Bruyette & Woods (A Stifel Company )/ UBS Investment Bank/ FBR/ BMO Capital Markets,$21.00 ,$21.32 ,$21.25 ,1.19%,$0.32 ,$0.25 ,1
2012/12/14,Metaldyne Performance Group (MPG),MPG,BofA Merrill Lynch/ Goldman Sachs/ Deutsche Bank SecuritieS/ Barclays/ Credit Suisse/ RBC Capital Markets,$15.00 ,$15.25 ,$15.11 ,0.73%,$0.25 ,$0.11 ,1
2012/12/14,New Relic   ,NEWR,Morgan Stanley/ J.P. Morgan,$23.00 ,$30.16 ,$33.99 ,47.78%,$7.16 ,$10.99 ,3
2012/12/14,Workiva ,WK,Morgan Stanley/ Credit Suisse,$14.00 ,$14.00 ,$13.75 ,-1.79%,$0.00 ,($0.25),2
12/17/14,On Deck Capital  ,ONDK,Morgan Stanley/ BofA Merrill Lynch/ J.P. Morgan/ Deutsche Bank Securities/ Jefferies,$20.00 ,$26.50 ,$27.98 ,39.90%,$6.50 ,$7.98 ,3
12/17/14,Rice Midstream Partners LP ,RMP,Barclays,$16.50 ,$15.79 ,$16.30 ,-1.21%,($0.71),($0.20),1
12/18/14,Bellicum Pharmaceuticals  ,BLCM,Jefferies/ Citigroup/ Piper Jaffray,$19.00 ,$24.41 ,$23.88 ,25.68%,$5.41 ,$4.88 ,3
12/19/14,Juno Therapeutics  ,JUNO,Morgan Stanley/ J.P. Morgan/ Goldman Sachs,$24.00 ,$39.00 ,$35.00 ,45.83%,$15.00 ,$11.00 ,4
1/15/13,"USA Compression Partners, LP ",USAC,"Barclays Capital/ Goldman, Sachs/ J.P. Morgan/ Wells Fargo Securities",$18.00 ,$17.50 ,$11.66 ,-35.22%,($0.50),($6.34),1
1/17/13,"CVR Refining, LP ",CVRR,Credit Suisse/ Citigroup,$25.00 ,$25.25 ,$25.05 ,0.20%,$0.25 ,$0.05 ,2
1/18/13,CyrusOne ,CONE,Morgan Stanley/ BofA Merrill Lynch,$19.00 ,$21.01 ,$21.20 ,11.58%,$2.01 ,$2.20 ,2
1/18/13,Norwegian Cruise Line Holdings  ,NCLH,"UBS Investment Bank/ Barclays/ Citigroup/ Deutsche Bank Securities/ Goldman, Sachs/ J.P. Morgan",$19.00 ,$25.10 ,$24.79 ,30.47%,$6.10 ,$5.79 ,2
1/18/13,"SunCoke Energy Partners, L.P. ",SXCP,Barclays/ BofA Merrill Lynch/ Citigroup/ Credit Suisse/ J.P. Morgan,$19.00 ,$19.00 ,$18.25 ,-3.95%,$0.00 ,($0.75),2
1/25/13,Bright Horizons Family Solutions ,BFAM,"Goldman, Sachs/ J.P. Morgan/ Barclays",$22.00 ,$27.75 ,$28.32 ,28.73%,$5.75 ,$6.32 ,3
1/25/13,LipoScience ,LPDX,Barclays Capital/ UBS Investment Bank/ Piper Jaffray,$9.00 ,$9.75 ,$10.45 ,16.11%,$0.75 ,$1.45 ,1
1/29/13,Gladstone Land ,LAND,Janney Montgomery Scott/ JMP Securities,$15.00 ,$15.15 ,$15.00 ,0.00%,$0.15 ,$0.00 ,1
1/29/13,Stemline Therapeutics ,STML,Aegis Capital,$10.00 ,$11.09 ,$11.80 ,18.00%,$1.09 ,$1.80 ,1
1/31/13,KaloBios Pharmaceuticals ,KBIO,Leerink Swann,$8.00 ,$8.16 ,$8.00 ,0.00%,$0.16 ,$0.00 ,1
1/31/13,TRI Pointe Homes ,TPH,Citigroup/ Deutsche Bank Securities/ FBR,$17.00 ,$19.56 ,$19.05 ,12.06%,$2.56 ,$2.05 ,3
2002/1/13,Zoetis ,ZTS,J.P. Morgan/ BofA Merrill Lynch/ Morgan Stanley,$26.00 ,$31.50 ,$31.01 ,19.27%,$5.50 ,$5.01 ,3
2002/6/13,"Boise Cascade, L.L.C., ",BCC,"BofA Merrill Lynch/ Goldman, Sachs",$21.00 ,$25.44 ,$26.15 ,24.52%,$4.44 ,$5.15 ,3
2002/7/13,ExOne Company  (The) ,XONE,FBR,$18.00 ,$23.66 ,$26.52 ,47.33%,$5.66 ,$8.52 ,3
2002/8/13,Health Insurance Innovations ,HIIQ,Credit Suisse/ Citigroup/ BofA Merrill Lynch,$14.00 ,$14.12 ,$13.70 ,-2.14%,$0.12 ,($0.30),1
2002/8/13,New Source Energy Partners L.P. ,NSLP,Baird/ Stifel Nicolaus Weisel/ BMO Capital Markets/ Oppenheimer & Co.,$20.00 ,$20.00 ,$19.49 ,-2.55%,$0.00 ,($0.51),1
2002/8/13,ZAIS Financial ,ZFC,Deutsche Bank Securities/ Citigroup/ Barclays/ Credit Suisse,$21.25 ,$20.50 ,$19.95 ,-6.12%,($0.75),($1.30),1
2002/12/13,ConnectOne Bancorp ,CNOB,Stifel Nicolaus Weisel,$28.00 ,$30.50 ,$29.65 ,5.89%,$2.50 ,$1.65 ,2
2/14/13,Orchid Island Capital  ,ORC,Ladenburg Thalmann/ Oppenheimer,$15.00 ,$14.60 ,$14.80 ,-1.33%,($0.40),($0.20),1
2/15/13,XOOM ,XOOM,Barclays/ Needham,$16.00 ,$21.00 ,$25.49 ,59.31%,$5.00 ,$9.49 ,3
2003/5/13,Professional Diversity Network ,IPDN,Aegis Capital ,$8.00 ,$7.93 ,$7.67 ,-4.13%,($0.07),($0.33),1
2003/7/13,Artisan Partners Asset Management ,APAM,"Citigroup/ Goldman, Sachs",$30.00 ,$35.20 ,$38.83 ,29.43%,$5.20 ,$8.83 ,2
3/13/13,Silver Spring Networks ,SSNI,"Goldman, Sachs/ Credit Suisse",$17.00 ,$22.00 ,$22.00 ,29.41%,$5.00 ,$5.00 ,3
3/20/13,Model N ,MODN,J.P. Morgan/ Deutsche Bank Securities,$15.50 ,$20.30 ,$19.98 ,28.90%,$4.80 ,$4.48 ,3
3/20/13,Tetraphase Pharmaceuticals ,TTPH,Barclays/ BMO Capital Markets,$7.00 ,$7.20 ,$7.00 ,0.00%,$0.20 ,$0.00 ,1
3/21/13,Aviv REIT,AVIV,"Morgan Stanley/ BofA Merrill Lynch/ Goldman, Sachs",$20.00 ,$22.20 ,$22.55 ,12.75%,$2.20 ,$2.55 ,2
3/21/13,Enanta Pharmaceuticals  ,ENTA,J.P. Morgan/ Credit Suisse,$14.00 ,$14.58 ,$17.18 ,22.71%,$0.58 ,$3.18 ,2
3/22/13,Five Oaks Investment ,OAKS,"Barclays/ Credit Suisse/UBS Investment Bank/ Keefe, Bruyette & Woods ",$15.00 ,$14.58 ,$14.50 ,-3.33%,($0.42),($0.50),1
3/22/13,H2 Financial Management ,HTWO,EarlyBirdCapital,$10.00 ,$10.02 ,$10.02 ,0.20%,$0.02 ,$0.02 ,1
3/22/13,Marin Software ,MRIN,"Goldman, Sachs/ Deutsche Bank Securities",$14.00 ,$19.00 ,$16.26 ,16.14%,$5.00 ,$2.26 ,3
3/22/13,West Corporation ,WSTC,Goldman Sachs/Morgan Stanley/JP Morgan,$20.00 ,$19.00 ,$18.86 ,-5.70%,($1.00),($1.14),1
3/27/13,Garrison Capital  ,GARS,Baird/ Oppenheimer,$15.00 ,$15.00 ,$15.00 ,0.00%,$0.00 ,$0.00 ,1
3/27/13,NV5 Holdings ,NVEE.U,Roth Capital Partners,$6.00 ,$8.00 ,$6.42 ,7.00%,$2.00 ,$0.42 ,1
3/28/13,Pinnacle Foods  ,PF,"Barclays/ BofA Merrill Lynch/ Credit Suisse/ Goldman, Sachs/ Morgan Stanley/ UBS Investment Bank",$20.00 ,$22.26 ,$22.21 ,11.05%,$2.26 ,$2.21 ,3
2004/3/13,Independent Bank Group ,IBTX,"Sandler O'Neill & Partners/ Evercore/ Keefe, Bruyette & Woods",$26.00 ,$30.00 ,$29.36 ,12.92%,$4.00 ,$3.36 ,2
2004/5/13,Cancer Genetics ,CGIX,Aegis Capital/ Feltl and Company,$10.00 ,$10.00 ,$11.25 ,12.50%,$0.00 ,$1.25 ,1
2004/10/13,KNOT Offshore Partners LP  ,KNOP,BofA Merrill Lynch/ Citigroup,$21.00 ,$23.00 ,$21.79 ,3.76%,$2.00 ,$0.79 ,2
2004/10/13,Taylor Morrison Home   ,TMHC,Credit Suisse/ Citigroup/ Zelman Partners,$22.00 ,$23.35 ,$23.04 ,4.73%,$1.35 ,$1.04 ,3
2004/11/13,Chimerix ,CMRX,Morgan Stanley/ Cowen and Company,$14.00 ,$15.14 ,$18.79 ,34.21%,$1.14 ,$4.79 ,1
2004/11/13,Omthera Pharmaceuticals ,OMTH,BofA Merrill Lynch/ Barclays/ Leerink Swann,$8.00 ,$7.40 ,$7.43 ,-7.13%,($0.60),($0.57),1
2004/12/13,EVERTEC  ,EVTC,"Goldman, Sachs/ J.P. Morgan",$20.00 ,$21.85 ,$20.44 ,2.20%,$1.85 ,$0.44 ,2
2004/12/13,Rally Software Development ,RALY,Deutsche Bank Securities/ Piper Jaffray,$14.00 ,$17.10 ,$17.81 ,27.21%,$3.10 ,$3.81 ,3
4/16/13,Fairway Group Holdings  ,FWM,Credit Suisse/ BofA Merrill Lynch/ Jefferies/ William Blair,$14.00 ,$18.00 ,$17.35 ,23.93%,$4.00 ,$3.35 ,3
4/18/13,Hannon Armstrong Sustainable Infrastructure Capital  ,HASI,BofA Merrill Lynch/ UBS Investment Bank/ Wells Fargo Securities,$12.50 ,$11.60 ,$11.40 ,-8.80%,($0.90),($1.10),1
4/18/13,Intelsat S.A.   ,I,"Goldman, Sachs/ J.P. Morgan/ Morgan Stanley",$18.00 ,$17.00 ,$19.25 ,6.94%,($1.00),$1.25 ,1
4/18/13,Taminco   ,TAM,"Citigroup/ Goldman, Sachs/ Credit Suisse/ J.P. Morgan/ Deutsche Bank Securities/ Jefferies/ Morgan Stanley/ UBS Investment Bank",$15.00 ,$14.12 ,$14.55 ,-3.00%,($0.88),($0.45),1
4/19/13,Blackhawk Network Holdings  ,HAWK,"Goldman, Sachs/ BofA Merrill Lynch/ Citigroup/ Deutsche Bank Securities",$23.00 ,$25.00 ,$26.01 ,13.09%,$2.00 ,$3.01 ,2
4/19/13,SeaWorld Entertainment  ,SEAS,"Goldman, Sachs/ J.P. Morgan",$27.00 ,$30.56 ,$33.52 ,24.15%,$3.56 ,$6.52 ,2
2005/1/13,Ellington Residential Mortgage REIT   ,EARN,Credit Suisse/ Deutsche Bank Securities/ Citigroup/ UBS Investment Bank,$20.00 ,$19.00 ,$19.21 ,-3.95%,($1.00),($0.79),1
2005/2/13,ING U.S. ,VOYA,"Morgan Stanley/ Goldman, Sachs/ Citigroup/ BofA Merrill Lynch/ Credit Suisse/ Deutsche Bank Securities/ J.P. Morgan",$19.50 ,$19.25 ,$20.84 ,6.87%,($0.25),$1.34 ,1
2005/2/13,Insys Therapeutics ,INSY,Wells Fargo Securities/ JMP Securities,$8.00 ,$8.50 ,$9.58 ,19.75%,$0.50 ,$1.58 ,1
2005/3/13,QIWI plc  ,QIWI,J.P. Morgan/ Credit Suisse,$17.00 ,$17.00 ,$17.08 ,0.47%,$0.00 ,$0.08 ,2
2005/3/13,Harvest Capital Credit ,HCAP,"Keefe, Bruyette & Woods (A Stifel Company )/ JMP Securities/ William Blair",$15.00 ,$15.00 ,$15.00 ,0.00%,$0.00 ,$0.00 ,1
2005/8/13,Armada Hoffler Properties   ,AHH,Baird/ Raymond James/ Stifel,$11.50 ,$11.50 ,$11.50 ,0.00%,$0.00 ,$0.00 ,1
2005/9/13,American Residential Properties  ,ARPI,Morgan Stanley/ BofA Merrill Lynch/ FBR/ Jefferies,$21.00 ,$21.00 ,$21.00 ,0.00%,$0.00 ,$0.00 ,1
2005/9/13,CYAN  ,CYNI,"Goldman, Sachs/ J.P. Morgan",$11.00 ,$10.05 ,$11.14 ,1.27%,($0.95),$0.14 ,2
2005/9/13,Emerge Energy Services LP   ,EMES,Citigroup/ Wells Fargo Securities/ J.P. Morgan,$17.00 ,$16.90 ,$16.55 ,-2.65%,($0.10),($0.45),2
2005/9/13,PennyMac Financial Services  ,PFSI,"Citigroup/ BofA Merrill Lynch/ Credit Suisse/ Goldman, Sachs",$18.00 ,$18.25 ,$19.10 ,6.11%,$0.25 ,$1.10 ,1
2005/9/13,Quintiles Transnational Holdings  ,Q,Morgan Stanley/ Barclays/ J.P. Morgan,$40.00 ,$43.70 ,$42.11 ,5.28%,$3.70 ,$2.11 ,3
2005/9/13,Receptos ,RCPT,Credit Suisse/ Leerink Swann/ BMO Capital Markets,$14.00 ,$15.00 ,$14.00 ,0.00%,$1.00 ,$0.00 ,1
2005/9/13,TriState Capital Holdings ,TSC,"Sandler O¡¯Neill + Partners, L.P.",$11.50 ,$12.53 ,$12.59 ,9.48%,$1.03 ,$1.09 ,2
2005/10/13,BioAmber ,BIOAU,Credit Suisse,$10.00 ,$10.00 ,$8.40 ,-16.00%,$0.00 ,($1.60),1
2005/10/13,Capitol Acquisition  ,CLACU,Citigroup/ Deutsche Bank Securities,$10.00 ,$10.00 ,$10.01 ,0.10%,$0.00 ,$0.01 ,1
2005/10/13,First NBC Bank Holding ,NBCB,"SANDLER O¡¯NEILL + PARTNERS/ Keefe, Bruyette & Woods (A Stifel Company )",$24.00 ,$25.00 ,$24.50 ,2.08%,$1.00 ,$0.50 ,2
5/14/13,"Tallgrass Energy Partners, LP   ",TEP,Barclays/ Citigroup,$21.50 ,$22.00 ,$21.50 ,0.00%,$0.50 ,$0.00 ,1
5/16/13,Ambit Biosciences ,AMBI,Citigroup/ Leerink Swann,$8.00 ,$8.00 ,$7.39 ,-7.63%,$0.00 ,($0.61),1
5/16/13,William Lyon Homes ,WLH,Credit Suisse/ Citigroup/ J.P. Morgan,$25.00 ,$27.11 ,$25.50 ,2.00%,$2.11 ,$0.50 ,2
5/17/13,Marketo ,MKTO,"Goldman, Sachs/ Credit Suisse",$13.00 ,$20.00 ,$23.10 ,77.69%,$7.00 ,$10.10 ,3
5/17/13,Tableau Software ,DATA,"Goldman, Sachs/ Morgan Stanley",$31.00 ,$47.00 ,$50.75 ,63.71%,$16.00 ,$19.75 ,3
5/22/13,Alcobra Ltd. ,ADHD,Aegis Capital,$8.00 ,$8.25 ,$7.55 ,-5.63%,$0.25 ,($0.45),1
5/22/13,Portola Pharmaceuticals  ,PTLA,Morgan Stanley/ Credit Suisse,$14.50 ,$15.25 ,$15.15 ,4.48%,$0.75 ,$0.65 ,2
5/23/13,ChannelAdvisor ,ECOM,"Goldman, Sachs/ Stifel",$14.00 ,$17.60 ,$18.44 ,31.71%,$3.60 ,$4.44 ,3
5/23/13,Constellium Holdco B.V. ,CSTM,"Goldman, Sachs/ Deutsche Bank Securities/ J.P. Morgan",$15.00 ,$13.50 ,$14.53 ,-3.13%,($1.50),($0.47),1
5/23/13,Global Brass and Copper Holdings ,BRSS,"Goldman, Sachs & Co./ Morgan Stanley",$11.00 ,$11.75 ,$13.55 ,23.18%,$0.75 ,$2.55 ,1
5/23/13,Ply Gem Holdings ,PGEM,"J.P. Morgan/ Credit Suisse/ Goldman, Sachs/ UBS Investment Bank/ Deutsche Bank Securities",$21.00 ,$22.35 ,$23.30 ,10.95%,$1.35 ,$2.30 ,3
5/31/13,Epizyme ,EPZM,Citigroup/ Cowen and Company/ Leerink Swann,$15.00 ,$20.00 ,$22.99 ,53.27%,$5.00 ,$7.99 ,2
2006/5/13,RCS Capital ,RCAP,JMP Securities/ Ladenburg Thalmann,$20.00 ,$19.75 ,$19.78 ,-1.10%,($0.25),($0.22),1
2006/6/13,"LightInTheBox Holding Co., Ltd.   ",LITB,Credit Suisse/ Stifel,$9.50 ,$11.16 ,$11.61 ,22.21%,$1.66 ,$2.11 ,2
2006/7/13,Textura   ,TXTR,Credit Suisse/ William Blair,$15.00 ,$24.00 ,$20.94 ,39.60%,$9.00 ,$5.94 ,3
2006/12/13,Gigamon ,GIMO,"Goldman, Sachs/ BofA Merrill Lynch/ Credit Suisse",$19.00 ,$23.08 ,$28.47 ,49.84%,$4.08 ,$9.47 ,3
6/13/13,Coty  ,COTY,BofA Merrill Lynch/ J.P. Morgan/ Morgan Stanley/ Barclays/ Deutsche Bank Securities/ Wells Fargo Securities,$17.50 ,$17.30 ,$17.36 ,-0.80%,($0.20),($0.14),3
6/20/13,bluebird bio ,BLUE,J.P. Morgan/ BofA Merrill Lynch,$17.00 ,$25.72 ,$26.39 ,55.24%,$8.72 ,$9.39 ,3
6/21/13,PTC Therapeutics   ,PTCT,J.P. Morgan/ Credit Suisse,$15.00 ,$15.85 ,$16.49 ,9.93%,$0.85 ,$1.49 ,3
6/21/13,Gogo ,GOGO,Morgan Stanley/ J .P. Morgan/ UBS Securities,$17.00 ,$16.00 ,$16.00 ,-5.88%,($1.00),($1.00),3
6/26/13,Esperion Therapeutics ,ESPR,Credit Suisse/ Citigroup,$15.00 ,$17.00 ,$14.50 ,-3.33%,$2.00 ,($0.50),2
6/26/13,Luxoft Holding ,LXFT,UBS Investment Bank/ Credit Suisse/ J.P. Morgan,$17.00 ,$18.55 ,$20.30 ,19.41%,$1.55 ,$3.30 ,2
6/26/13,NanoString Technologies ,NSTG,J.P. Morgan/ Morgan Stanley,$10.00 ,$9.90 ,$8.06 ,-19.40%,($0.10),($1.94),1
6/27/13,Aratana Therapeutics  ,PETX,Stifel/ Lazard Capital Markets,$6.00 ,$7.00 ,$8.26 ,37.67%,$1.00 ,$2.26 ,1
6/27/13,CDW Corp  ,CDW,"J.P. Morgan/ Barclays/ Goldman, Sachs",$17.00 ,$17.68 ,$18.37 ,8.06%,$0.68 ,$1.37 ,1
6/27/13,HD Supply Holdings ,HDS,BofA Merrill Lynch/ Barclays/ J.P. Morgan/ Credit Suisse,$18.02 ,$18.55 ,$18.66 ,3.55%,$0.53 ,$0.64 ,1
6/27/13,MedWorth Acquisition ,MWRX,EarlyBirdCapital,$8.00 ,$8.01 ,$8.01 ,0.12%,$0.01 ,$0.01 ,1
6/27/13,Silvercrest Asset Management Group (SAMG),SAMG,Sandler ONeill & Partners/ Raymond James,$11.00 ,$11.40 ,$11.83 ,7.55%,$0.40 ,$0.83 ,1
6/27/13,Tremor Video  ,TRMR,Credit Suisse/ Jefferies,$10.00 ,$11.00 ,$8.50 ,-15.00%,$1.00 ,($1.50),2
6/28/13,Noodles & Company ,NDLS,Morgan Stanley/ UBS Securities,$18.00 ,$32.00 ,$36.75 ,104.17%,$14.00 ,$18.75 ,3
6/28/13,Prosensa Holding B.V. ,RNA,J.P. Morgan/ Citigroup/ Leerink Swann,$13.00 ,$20.00 ,$19.25 ,48.08%,$7.00 ,$6.25 ,2
2007/12/13,Fifth Street Senior Floating Rate (  FSFR),FSFR,  Morgan Stanley/ Deutsche Bank Securities/ UBS Investment Bank/ Barclays/ RBC Capital Markets/ Oppenheimer,$15.00 ,$14.12 ,$14.15 ,-5.67%,($0.88),($0.85),1
7/17/13,NRG Yield  ,NYLD,BofA Merrill Lynch,$22.00 ,$26.69 ,$27.25 ,23.86%,$4.69 ,$5.25 ,2
7/18/13,OncoMed Pharmaceuticals ,OMED,Jefferies/ Leerink Swann,$17.00 ,$28.16 ,$27.18 ,59.88%,$11.16 ,$10.18 ,3
7/18/13,UCP ,UCP,Citigroup/ Deutsche Bank Securities/ Zelman Partners LLC,$15.00 ,$17.75 ,$14.00 ,-6.67%,$2.75 ,($1.00),2
7/19/13,Diamond Resorts International ,DRII,Credit Suisse/ BofA Merrill Lynch/ J.P. Morgan/ Guggenheim Securities,$14.00 ,$14.56 ,$16.15 ,15.36%,$0.56 ,$2.15 ,1
7/19/13,Physicians Realty Trust ,DOC,Wunderlich Securities/ Oppenheimer/ Janney Montgomery Scott/ JMP Securities/ BB&T Capital Markets,$11.50 ,$11.50 ,$11.67 ,1.48%,$0.00 ,$0.17 ,1
7/19/13,RetailMeNot ,SALE,Morgan Stanley/ Goldman Sachs/ Credit Suisse,$21.00 ,$26.50 ,$27.70 ,31.90%,$5.50 ,$6.70 ,2
7/19/13,Rexford Industrial Realty ,REXR,BofA Merrill Lynch/ Wells Fargo Securities/ FBR,$14.00 ,$14.75 ,$14.04 ,0.29%,$0.75 ,$0.04 ,1
7/23/13,Phillips 66 Partners LP  ,PSXP,J.P. Morgan/ Morgan Stanley,$23.00 ,$28.98 ,$29.70 ,29.13%,$5.98 ,$6.70 ,3
7/24/13,Agios Pharmaceuticals ,AGIO,"J.P. Morgan/ Goldman, Sachs & Co.",$18.00 ,$29.00 ,$31.28 ,73.78%,$11.00 ,$13.28 ,3
7/24/13,Heat Biologics ,HTBX,Aegis Capital Corp.,$10.00 ,$10.00 ,$9.57 ,-4.30%,$0.00 ,($0.43),1
7/24/13,Jones Energy ,JONE,J.P. Morgan/ Barclays/ Wells Fargo Securities,$15.00 ,$14.04 ,$13.83 ,-7.80%,($0.96),($1.17),1
7/25/13,Cellular Dynamics International ,ICEL,J.P. Morgan,$12.00 ,$11.00 ,$9.50 ,-20.83%,($1.00),($2.50),3
7/25/13,Conatus Pharmaceuticals ,CNAT,Stifel/ Piper Jaffray,$11.00 ,$11.21 ,$9.50 ,-13.64%,$0.21 ,($1.50),2
7/25/13,Onconova Therapeutics ,ONTX,Citigroup/ Leerink Swann,$15.00 ,$25.00 ,$19.88 ,32.53%,$10.00 ,$4.88 ,3
7/25/13,Silver Eagle Acquisition ,EAGLU,Deutsche Bank Securities,$10.00 ,$10.00 ,$10.00 ,0.00%,$0.00 ,$0.00 ,1
7/25/13,WCI Communities ,WCIC,Citigroup/ Credit Suisse/ J.P. Morgan,$15.00 ,$15.25 ,$15.12 ,0.80%,$0.25 ,$0.12 ,1
7/26/13,Liquid Holdings Group ,LIQD,Sandler ONeill & Partners,$9.00 ,$9.06 ,$7.64 ,-15.11%,$0.06 ,($1.36),1
7/26/13,"Marlin Midstream Partners, LP  ",FISH,Stifel/ Baird/ Oppenheimer,$20.00 ,$19.51 ,$19.50 ,-2.50%,($0.49),($0.50),2
2008/1/13,American Homes 4 Rent  ,AMH,"Goldman, Sachs/ BofA Merrill Lynch/ J.P. Morgan/ Wells Fargo Securities",$16.00 ,$15.59 ,$13.50 ,-15.63%,($0.41),($2.50),1
